id,city,timestamp,temperature,humidity,wind_speed,pm10,pm2_5,nitrogen_dioxide,ozone
7448,Indore,2025-12-08 09:49:56.806871+00:00,26.1,28.0,2.1944444444444446,20.85,20.55,8.75,96.0
7449,Jaipur,2025-12-08 09:49:56.761684+00:00,28.2,17.0,1.6944444444444442,27.55,27.35,11.35,102.0
7450,Kolkata,2025-12-08 09:49:56.600017+00:00,25.2,41.0,2.694444444444444,109.35,107.75,11.65,182.0
7451,Lucknow,2025-12-08 09:49:56.762998+00:00,24.0,44.0,4.388888888888889,68.35,67.95,9.85,116.0
7452,Mumbai,2025-12-08 09:49:56.545234+00:00,33.1,26.0,3.8055555555555554,35.75,34.25,24.15,111.0
7453,Patna,2025-12-08 09:49:56.757336+00:00,23.2,53.0,2.694444444444444,135.45,133.55,10.15,147.0
7454,Pune,2025-12-08 09:49:56.710983+00:00,28.6,22.0,2.388888888888889,31.55,29.45,8.55,130.0
7455,Surat,2025-12-08 09:49:56.964242+00:00,30.9,21.0,4.194444444444445,43.55,43.15,34.05,80.0
7456,Ahmedabad,2025-12-08 10:49:35.758596+00:00,30.3,17.0,3.3055555555555554,22.65,21.85,6.85,104.0
7457,Bengaluru,2025-12-08 10:49:35.583397+00:00,28.2,28.0,3.611111111111111,33.55,32.85,6.85,140.0
7458,Bhopal,2025-12-08 10:49:35.925014+00:00,26.3,24.0,2.111111111111111,12.45,11.95,2.75,117.0
7459,Chennai,2025-12-08 10:49:35.576494+00:00,28.0,74.0,6.694444444444445,37.15,32.05,2.35,134.0
7460,Dehradun,2025-12-08 10:49:35.982829+00:00,16.5,34.0,1.611111111111111,19.45,15.45,4.15,124.0
7461,Delhi,2025-12-08 10:49:35.552615+00:00,25.3,26.0,4.0,75.15,73.25,16.85,164.0
7462,Hyderabad,2025-12-08 10:49:35.580715+00:00,28.2,25.0,3.611111111111111,40.75,38.95,4.85,172.0
7463,Indore,2025-12-08 10:49:35.828481+00:00,26.1,32.0,2.388888888888889,16.25,15.85,3.95,115.0
7464,Jaipur,2025-12-08 10:49:35.826878+00:00,27.0,26.0,1.5,23.05,22.75,6.45,129.0
7465,Kolkata,2025-12-08 10:49:35.586708+00:00,25.2,39.0,2.305555555555556,91.85,89.35,6.95,213.0
7466,Lucknow,2025-12-08 10:49:35.815202+00:00,24.3,44.0,2.888888888888889,61.15,60.95,6.75,146.0
7467,Mumbai,2025-12-08 10:49:35.547360+00:00,32.1,41.0,4.611111111111112,39.05,37.25,20.85,147.0
7468,Patna,2025-12-08 10:49:35.825348+00:00,22.0,57.0,2.611111111111111,119.35,117.45,5.45,182.0
7469,Pune,2025-12-08 10:49:35.744220+00:00,28.1,23.0,2.611111111111111,33.95,32.05,3.85,155.0
7470,Surat,2025-12-08 10:49:35.940835+00:00,29.8,30.0,3.194444444444444,37.95,37.15,12.25,126.0
7471,Ahmedabad,2025-12-08 11:42:25.232286+00:00,29.0,18.0,2.888888888888889,21.25,20.25,4.75,117.0
7472,Bengaluru,2025-12-08 11:42:24.921954+00:00,25.1,36.0,3.3888888888888884,29.95,29.25,4.05,148.0
7473,Bhopal,2025-12-08 11:42:25.294728+00:00,25.3,26.0,1.8888888888888888,10.45,9.45,1.55,123.0
7474,Chennai,2025-12-08 11:42:24.883408+00:00,27.1,79.0,6.499999999999999,37.75,32.65,1.95,134.0
7475,Dehradun,2025-12-08 11:42:25.389175+00:00,13.3,36.0,1.3888888888888888,19.35,15.45,1.95,135.0
7476,Delhi,2025-12-08 11:42:25.022014+00:00,23.3,33.0,3.5,64.85,62.55,13.65,176.0
7477,Hyderabad,2025-12-08 11:42:24.998981+00:00,27.3,28.0,3.3888888888888884,37.25,35.75,2.75,181.0
7478,Indore,2025-12-08 11:42:25.245075+00:00,25.3,36.0,2.611111111111111,14.65,13.85,1.85,123.0
7479,Jaipur,2025-12-08 11:42:25.121257+00:00,26.1,32.0,1.8888888888888888,20.15,19.45,3.85,140.0
7480,Kolkata,2025-12-08 11:42:24.871856+00:00,24.2,44.0,2.1944444444444446,89.75,86.95,4.45,230.0
7481,Lucknow,2025-12-08 11:42:25.129856+00:00,23.1,50.0,2.694444444444444,55.45,54.85,5.25,166.0
7482,Mumbai,2025-12-08 11:42:24.893035+00:00,32.0,32.0,4.888888888888889,44.85,43.35,19.65,192.0
7483,Patna,2025-12-08 11:42:25.196948+00:00,21.1,69.0,2.694444444444444,105.35,103.25,3.05,198.0
7484,Pune,2025-12-08 11:42:25.089623+00:00,25.0,30.0,2.388888888888889,32.35,30.85,2.15,161.0
7485,Surat,2025-12-08 11:42:25.333397+00:00,27.1,33.0,3.5,42.55,41.75,32.45,104.0
7486,Ahmedabad,2025-12-08 13:11:30.797231+00:00,26.3,26.0,2.388888888888889,17.95,16.95,3.35,127.0
7487,Bengaluru,2025-12-08 13:11:30.621596+00:00,23.2,38.0,3.3888888888888884,28.15,27.45,3.25,148.0
7488,Bhopal,2025-12-08 13:11:30.999124+00:00,23.1,31.0,1.8055555555555556,10.25,8.55,1.35,123.0
7489,Chennai,2025-12-08 13:11:30.625588+00:00,26.2,84.0,6.305555555555555,38.55,33.35,2.15,132.0
7490,Dehradun,2025-12-08 13:11:31.052575+00:00,12.5,36.0,1.8888888888888888,19.45,16.05,1.95,135.0
7491,Delhi,2025-12-08 13:11:30.587884+00:00,19.3,43.0,3.194444444444444,59.05,56.25,11.45,180.0
7492,Hyderabad,2025-12-08 13:11:30.617447+00:00,25.4,34.0,3.3888888888888884,34.25,32.85,2.55,180.0
7493,Indore,2025-12-08 13:11:30.857653+00:00,22.3,41.0,2.611111111111111,14.05,12.95,1.35,125.0
7494,Jaipur,2025-12-08 13:11:30.849370+00:00,22.3,43.0,2.611111111111111,18.35,17.45,2.55,141.0
7495,Kolkata,2025-12-08 13:11:30.612941+00:00,23.0,47.0,2.1944444444444446,89.05,86.05,3.75,237.0
7496,Lucknow,2025-12-08 13:11:30.846181+00:00,19.1,64.0,2.611111111111111,53.05,52.05,4.75,179.0
7497,Mumbai,2025-12-08 13:11:30.585608+00:00,30.3,43.0,5.388888888888888,52.55,51.05,19.75,241.0
7498,Patna,2025-12-08 13:11:30.982247+00:00,18.1,83.0,2.305555555555556,99.35,97.45,2.25,202.0
7499,Pune,2025-12-08 13:11:30.807499+00:00,22.2,31.0,1.8888888888888888,29.05,27.65,2.05,158.0
7500,Surat,2025-12-08 13:11:31.011227+00:00,25.1,37.0,3.6944444444444446,39.85,38.95,31.75,113.0
7501,Ahmedabad,2025-12-08 13:52:47.969375+00:00,25.3,28.0,2.305555555555556,16.15,14.95,3.85,130.0
7502,Bengaluru,2025-12-08 13:52:47.748317+00:00,22.0,50.0,3.3888888888888884,27.35,26.65,4.75,144.0
7503,Bhopal,2025-12-08 13:52:48.171904+00:00,19.4,43.0,1.611111111111111,10.75,8.65,2.05,119.0
7504,Chennai,2025-12-08 13:52:47.735971+00:00,26.3,84.0,6.111111111111111,39.25,33.95,2.65,130.0
7505,Dehradun,2025-12-08 13:52:48.182550+00:00,12.1,35.0,2.305555555555556,21.65,18.65,3.85,132.0
7506,Delhi,2025-12-08 13:52:47.743476+00:00,17.0,52.0,3.0,56.25,53.25,12.25,176.0
7507,Hyderabad,2025-12-08 13:52:47.740832+00:00,22.0,38.0,3.3055555555555554,31.55,30.35,3.75,173.0
7508,Indore,2025-12-08 13:52:48.041032+00:00,20.3,46.0,2.611111111111111,13.65,12.45,2.75,122.0
7509,Jaipur,2025-12-08 13:52:47.976362+00:00,21.2,38.0,3.1111111111111107,17.45,16.35,3.75,137.0
7510,Kolkata,2025-12-08 13:52:47.712646+00:00,22.1,53.0,2.1944444444444446,89.75,86.95,6.45,233.0
7511,Lucknow,2025-12-08 13:52:47.979489+00:00,17.0,72.0,2.0,51.95,50.75,5.85,182.0
7512,Mumbai,2025-12-08 13:52:47.724001+00:00,29.0,40.0,2.611111111111111,73.75,72.35,40.05,318.0
7513,Patna,2025-12-08 13:52:47.978669+00:00,17.2,83.0,2.5,95.85,94.25,4.55,196.0
7514,Pune,2025-12-08 13:52:47.938380+00:00,21.6,31.0,1.611111111111111,27.35,25.95,2.95,152.0
7515,Surat,2025-12-08 13:52:48.179636+00:00,24.2,37.0,3.6944444444444446,40.05,39.15,32.25,117.0
7516,Ahmedabad,2025-12-08 14:48:13.481958+00:00,24.2,29.0,2.1944444444444446,15.45,14.05,6.85,124.0
7517,Bengaluru,2025-12-08 14:48:13.227098+00:00,21.3,53.0,3.3888888888888884,27.85,27.15,9.75,134.0
7518,Bhopal,2025-12-08 14:48:13.610492+00:00,17.0,55.0,1.3888888888888888,11.35,8.95,3.65,112.0
7519,Chennai,2025-12-08 14:48:13.206941+00:00,26.1,84.0,5.888888888888888,39.95,34.65,3.75,127.0
7520,Dehradun,2025-12-08 14:48:13.661996+00:00,11.7,34.0,2.305555555555556,25.45,22.55,8.15,130.0
7521,Delhi,2025-12-08 14:48:13.240626+00:00,16.2,55.0,2.888888888888889,56.15,53.25,18.75,160.0
7522,Hyderabad,2025-12-08 14:48:13.225049+00:00,21.3,49.0,2.888888888888889,29.35,28.25,6.35,161.0
7523,Indore,2025-12-08 14:48:13.495732+00:00,20.4,46.0,2.5,13.15,12.15,6.75,114.0
7524,Jaipur,2025-12-08 14:48:13.425984+00:00,20.1,40.0,3.194444444444444,17.05,15.95,8.45,127.0
7525,Kolkata,2025-12-08 14:48:13.273500+00:00,21.1,60.0,2.305555555555556,91.45,88.85,14.65,213.0
7526,Lucknow,2025-12-08 14:48:13.470426+00:00,17.1,77.0,1.611111111111111,51.15,49.85,9.75,168.0
7527,Mumbai,2025-12-08 14:48:13.249558+00:00,28.4,48.0,5.111111111111111,59.25,57.65,24.95,289.0
7528,Patna,2025-12-08 14:48:13.473126+00:00,16.4,88.0,2.305555555555556,93.55,91.85,11.75,178.0
7529,Pune,2025-12-08 14:48:13.416518+00:00,21.2,31.0,2.111111111111111,26.75,25.15,5.15,145.0
7530,Surat,2025-12-08 14:48:13.652859+00:00,23.7,35.0,3.5,39.15,38.35,35.25,111.0
7531,Ahmedabad,2025-12-08 15:44:21.790326+00:00,23.3,33.0,2.611111111111111,15.45,14.25,11.65,112.0
7532,Bengaluru,2025-12-08 15:44:21.560902+00:00,20.1,64.0,3.3888888888888884,29.85,29.15,16.95,118.0
7533,Bhopal,2025-12-08 15:44:22.019238+00:00,17.2,55.0,1.3888888888888888,11.65,9.65,6.05,101.0
7534,Chennai,2025-12-08 15:44:21.621828+00:00,26.1,84.0,5.611111111111111,40.65,35.45,5.15,124.0
7535,Dehradun,2025-12-08 15:44:22.033510+00:00,11.5,33.0,2.388888888888889,30.55,28.45,14.35,125.0
7536,Delhi,2025-12-08 15:44:21.591422+00:00,15.3,59.0,2.694444444444444,58.25,55.95,28.25,137.0
7537,Hyderabad,2025-12-08 15:44:21.553216+00:00,20.3,53.0,2.611111111111111,28.15,27.25,10.15,143.0
7538,Indore,2025-12-08 15:44:21.841149+00:00,18.3,52.0,2.388888888888889,13.85,13.05,12.65,102.0
7539,Jaipur,2025-12-08 15:44:21.803526+00:00,18.2,49.0,3.194444444444444,18.35,17.35,15.45,112.0
7540,Kolkata,2025-12-08 15:44:21.545504+00:00,21.2,60.0,2.1944444444444446,110.95,108.85,26.15,181.0
7541,Lucknow,2025-12-08 15:44:21.827700+00:00,16.3,72.0,2.0,52.35,51.05,15.25,144.0
7542,Mumbai,2025-12-08 15:44:21.548556+00:00,29.1,48.0,4.305555555555555,57.65,55.75,30.15,288.0
7543,Patna,2025-12-08 15:44:21.812691+00:00,17.0,83.0,2.305555555555556,97.95,96.55,22.05,151.0
7544,Pune,2025-12-08 15:44:21.787816+00:00,19.9,31.0,2.611111111111111,26.65,24.95,8.45,136.0
7545,Surat,2025-12-08 15:44:22.018040+00:00,23.0,35.0,3.6944444444444446,36.55,35.85,39.55,100.0
7546,Ahmedabad,2025-12-08 16:54:02.190796+00:00,21.2,43.0,3.1111111111111107,19.45,18.35,17.65,97.0
7547,Bengaluru,2025-12-08 16:54:01.967653+00:00,19.2,78.0,3.3055555555555554,35.35,34.75,23.45,104.0
7548,Bhopal,2025-12-08 16:54:02.465806+00:00,15.1,67.0,1.1944444444444444,13.45,11.55,8.35,91.0
7549,Chennai,2025-12-08 16:54:01.965625+00:00,25.3,89.0,5.388888888888888,41.75,36.35,6.15,122.0
7550,Dehradun,2025-12-08 16:54:02.416160+00:00,11.2,33.0,2.388888888888889,39.45,37.25,21.15,116.0
7551,Delhi,2025-12-08 16:54:01.958413+00:00,14.3,63.0,2.5,63.75,61.65,34.95,117.0
7552,Hyderabad,2025-12-08 16:54:01.952815+00:00,20.3,40.0,2.611111111111111,29.05,28.05,13.45,120.0
7553,Indore,2025-12-08 16:54:02.216720+00:00,17.2,55.0,2.388888888888889,18.45,17.75,18.05,89.0
7554,Jaipur,2025-12-08 16:54:02.187958+00:00,17.1,45.0,3.1111111111111107,23.25,22.25,22.45,95.0
7555,Kolkata,2025-12-08 16:54:01.978605+00:00,20.2,64.0,2.388888888888889,135.85,134.05,36.55,151.0
7556,Lucknow,2025-12-08 16:54:02.252022+00:00,15.3,77.0,2.305555555555556,58.85,57.65,19.25,123.0
7557,Mumbai,2025-12-08 16:54:01.949398+00:00,28.1,42.0,3.0,55.55,53.55,33.15,273.0
7558,Patna,2025-12-08 16:54:02.221134+00:00,15.2,94.0,2.305555555555556,113.35,111.95,31.15,125.0
7559,Pune,2025-12-08 16:54:02.212397+00:00,18.9,30.0,2.1944444444444446,29.05,27.55,11.25,125.0
7560,Surat,2025-12-08 16:54:02.384968+00:00,22.3,35.0,3.3888888888888884,36.55,36.15,42.25,89.0
7561,Ahmedabad,2025-12-08 17:45:05.883868+00:00,20.1,46.0,3.3055555555555554,27.25,26.25,26.35,79.0
7562,Bengaluru,2025-12-08 17:45:05.662808+00:00,18.2,83.0,2.8055555555555554,41.85,41.35,28.65,92.0
7563,Bhopal,2025-12-08 17:45:06.076208+00:00,15.1,72.0,2.1944444444444446,15.65,13.65,10.55,83.0
7564,Chennai,2025-12-08 17:45:05.660302+00:00,25.2,83.0,5.0,42.95,37.55,6.35,121.0
7565,Dehradun,2025-12-08 17:45:06.092397+00:00,11.0,33.0,2.611111111111111,47.65,45.45,29.05,102.0
7566,Delhi,2025-12-08 17:45:05.658211+00:00,14.3,63.0,2.5,68.35,66.75,36.35,105.0
7567,Hyderabad,2025-12-08 17:45:05.643497+00:00,20.1,40.0,2.1944444444444446,34.85,34.15,19.55,111.0
7568,Indore,2025-12-08 17:45:05.901056+00:00,16.2,59.0,2.388888888888889,24.35,23.65,22.95,76.0
7569,Jaipur,2025-12-08 17:45:05.906835+00:00,17.2,48.0,2.8055555555555554,28.95,27.95,29.65,75.0
7570,Kolkata,2025-12-08 17:45:05.654860+00:00,19.1,64.0,2.8055555555555554,159.15,157.35,44.95,124.0
7571,Lucknow,2025-12-08 17:45:05.919184+00:00,15.3,77.0,2.5,64.65,63.45,20.55,109.0
7572,Mumbai,2025-12-08 17:45:05.640132+00:00,27.3,51.0,2.305555555555556,50.25,47.95,31.65,235.0
7573,Patna,2025-12-08 17:45:05.896573+00:00,15.2,94.0,2.305555555555556,127.55,126.15,38.05,101.0
7574,Pune,2025-12-08 17:45:05.871045+00:00,18.1,30.0,1.8888888888888888,32.65,31.15,13.15,112.0
7575,Surat,2025-12-08 17:45:06.090841+00:00,22.0,34.0,3.5,37.55,37.15,41.85,82.0
7576,Ahmedabad,2025-12-08 18:52:34.498102+00:00,20.3,49.0,3.0,36.35,35.75,41.95,43.0
7577,Bengaluru,2025-12-08 18:52:34.341770+00:00,18.1,83.0,2.611111111111111,46.05,45.55,35.05,73.0
7578,Bhopal,2025-12-08 18:52:34.675475+00:00,14.4,77.0,1.8888888888888888,18.25,16.15,14.05,72.0
7579,Chennai,2025-12-08 18:52:34.298771+00:00,25.2,83.0,4.5,44.35,38.55,5.75,120.0
7580,Dehradun,2025-12-08 18:52:34.719769+00:00,10.7,32.0,2.611111111111111,59.85,57.55,43.95,67.0
7581,Delhi,2025-12-08 18:52:34.328248+00:00,13.2,67.0,2.888888888888889,74.85,73.45,32.65,92.0
7582,Hyderabad,2025-12-08 18:52:34.332541+00:00,17.3,52.0,1.3888888888888888,39.35,38.45,28.85,86.0
7583,Indore,2025-12-08 18:52:34.557877+00:00,16.3,63.0,2.388888888888889,28.05,27.35,29.65,53.0
7584,Jaipur,2025-12-08 18:52:34.580719+00:00,16.1,55.0,2.305555555555556,37.05,36.15,40.35,40.0
7585,Kolkata,2025-12-08 18:52:34.324101+00:00,19.2,68.0,2.694444444444444,189.95,188.05,56.15,78.0
7586,Lucknow,2025-12-08 18:52:34.548858+00:00,14.2,82.0,2.888888888888889,65.85,64.65,19.75,91.0
7587,Mumbai,2025-12-08 18:52:34.297778+00:00,26.4,51.0,2.8055555555555554,41.35,39.35,26.25,140.0
7588,Patna,2025-12-08 18:52:34.556340+00:00,15.1,94.0,2.1944444444444446,144.25,142.85,46.55,61.0
7589,Pune,2025-12-08 18:52:34.516972+00:00,17.0,31.0,1.8055555555555556,31.35,29.85,15.25,88.0
7590,Surat,2025-12-08 18:52:34.706048+00:00,20.6,33.0,3.888888888888889,33.95,33.65,38.35,69.0
7591,Ahmedabad,2025-12-08 19:40:32.584156+00:00,18.3,60.0,3.0,36.35,35.75,41.95,43.0
7592,Bengaluru,2025-12-08 19:40:32.386237+00:00,17.1,88.0,2.611111111111111,46.05,45.55,35.05,73.0
7593,Bhopal,2025-12-08 19:40:32.774521+00:00,14.1,77.0,1.8888888888888888,18.25,16.15,14.05,72.0
7594,Chennai,2025-12-08 19:40:32.432449+00:00,24.4,89.0,4.5,44.35,38.55,5.75,120.0
7595,Dehradun,2025-12-08 19:40:32.837699+00:00,10.7,32.0,2.611111111111111,59.85,57.55,43.95,67.0
7596,Delhi,2025-12-08 19:40:32.429088+00:00,13.4,67.0,2.888888888888889,74.85,73.45,32.65,92.0
7597,Hyderabad,2025-12-08 19:40:32.383629+00:00,17.4,52.0,1.3888888888888888,39.35,38.45,28.85,86.0
7598,Indore,2025-12-08 19:40:32.658195+00:00,15.3,72.0,2.388888888888889,28.05,27.35,29.65,53.0
7599,Jaipur,2025-12-08 19:40:32.662261+00:00,15.2,59.0,2.305555555555556,37.05,36.15,40.35,40.0
7600,Kolkata,2025-12-08 19:40:32.438998+00:00,19.1,64.0,2.694444444444444,189.95,188.05,56.15,78.0
7601,Lucknow,2025-12-08 19:40:32.665590+00:00,14.2,82.0,2.888888888888889,65.85,64.65,19.75,91.0
7602,Mumbai,2025-12-08 19:40:32.435689+00:00,26.3,51.0,1.8055555555555556,38.85,37.05,21.35,130.0
7603,Patna,2025-12-08 19:40:32.661603+00:00,14.3,94.0,2.1944444444444446,144.25,142.85,46.55,61.0
7604,Pune,2025-12-08 19:40:32.587196+00:00,17.0,31.0,1.8055555555555556,31.35,29.85,15.25,88.0
7605,Surat,2025-12-08 19:40:32.826300+00:00,20.6,33.0,3.888888888888889,33.95,33.65,38.35,69.0
7606,Ahmedabad,2025-12-08 20:46:37.823062+00:00,18.0,56.0,3.1111111111111107,37.75,37.25,40.65,38.0
7607,Bengaluru,2025-12-08 20:46:37.615142+00:00,17.2,88.0,2.388888888888889,46.65,46.25,33.35,72.0
7608,Bhopal,2025-12-08 20:46:38.001570+00:00,14.9,36.0,1.8055555555555556,19.35,17.15,14.45,70.0
7609,Chennai,2025-12-08 20:46:37.590853+00:00,24.4,89.0,4.5,44.95,38.95,5.55,120.0
7610,Dehradun,2025-12-08 20:46:38.028825+00:00,10.5,31.0,2.694444444444444,60.35,58.05,47.25,51.0
7611,Delhi,2025-12-08 20:46:37.623266+00:00,13.3,67.0,3.0,77.25,75.85,29.85,90.0
7612,Hyderabad,2025-12-08 20:46:37.588775+00:00,16.1,51.0,1.8055555555555556,41.45,40.45,30.05,83.0
7613,Indore,2025-12-08 20:46:37.871280+00:00,15.1,35.0,2.388888888888889,26.95,26.25,27.95,50.0
7614,Jaipur,2025-12-08 20:46:37.832044+00:00,13.4,67.0,2.388888888888889,37.85,36.95,38.15,37.0
7615,Kolkata,2025-12-08 20:46:37.618614+00:00,18.2,73.0,2.611111111111111,194.05,192.25,54.75,69.0
7616,Lucknow,2025-12-08 20:46:37.887716+00:00,13.1,88.0,2.888888888888889,65.15,63.95,18.35,87.0
7617,Mumbai,2025-12-08 20:46:37.625752+00:00,25.2,51.0,3.1111111111111107,41.75,39.95,28.05,116.0
7618,Patna,2025-12-08 20:46:37.855594+00:00,14.4,94.0,2.611111111111111,148.95,147.55,44.95,53.0
7619,Pune,2025-12-08 20:46:37.797824+00:00,16.6,31.0,1.5,29.75,28.35,14.75,84.0
7620,Surat,2025-12-08 20:46:38.023180+00:00,20.1,33.0,3.888888888888889,33.05,32.85,37.85,61.0
7621,Ahmedabad,2025-12-08 21:40:53.837786+00:00,17.3,63.0,3.3055555555555554,36.15,35.65,35.25,39.0
7622,Bengaluru,2025-12-08 21:40:53.610520+00:00,17.0,83.0,2.388888888888889,46.35,46.05,29.15,75.0
7623,Bhopal,2025-12-08 21:40:53.988370+00:00,12.4,88.0,1.8888888888888888,20.75,18.45,14.25,69.0
7624,Chennai,2025-12-08 21:40:53.628746+00:00,24.2,89.0,4.5,45.05,38.85,5.25,120.0
7625,Dehradun,2025-12-08 21:40:54.043710+00:00,10.4,31.0,2.611111111111111,57.75,55.65,48.55,35.0
7626,Delhi,2025-12-08 21:40:53.598520+00:00,12.4,71.0,2.888888888888889,77.45,76.25,26.25,90.0
7627,Hyderabad,2025-12-08 21:40:53.758464+00:00,17.3,48.0,2.305555555555556,43.95,42.65,29.65,83.0
7628,Indore,2025-12-08 21:40:53.953531+00:00,11.2,76.0,2.611111111111111,26.35,25.55,23.95,51.0
7629,Jaipur,2025-12-08 21:40:53.823011+00:00,13.3,62.0,2.5,38.85,37.75,32.55,41.0
7630,Kolkata,2025-12-08 21:40:53.618296+00:00,17.2,77.0,2.694444444444444,192.25,190.35,50.05,68.0
7631,Lucknow,2025-12-08 21:40:53.920080+00:00,14.3,82.0,2.1944444444444446,63.75,62.75,16.25,86.0
7632,Mumbai,2025-12-08 21:40:53.580514+00:00,26.4,42.0,3.194444444444444,45.55,44.25,31.65,101.0
7633,Patna,2025-12-08 21:40:53.851594+00:00,13.1,94.0,2.305555555555556,149.85,148.45,40.55,52.0
7634,Pune,2025-12-08 21:40:53.789424+00:00,16.4,31.0,2.0,29.25,27.95,13.35,83.0
7635,Surat,2025-12-08 21:40:54.030692+00:00,19.8,34.0,3.8055555555555554,33.35,32.95,37.75,54.0
7636,Ahmedabad,2025-12-08 22:44:34.656132+00:00,16.3,68.0,3.6944444444444446,31.55,31.15,29.45,42.0
7637,Bengaluru,2025-12-08 22:44:34.419922+00:00,17.3,83.0,2.305555555555556,44.35,44.05,24.65,78.0
7638,Bhopal,2025-12-08 22:44:34.801972+00:00,12.0,88.0,2.111111111111111,21.55,19.25,13.95,68.0
7639,Chennai,2025-12-08 22:44:34.425087+00:00,24.0,89.0,4.694444444444444,44.35,38.15,4.95,120.0
7640,Dehradun,2025-12-08 22:44:34.839753+00:00,10.2,30.0,2.5,52.15,50.65,48.25,23.0
7641,Delhi,2025-12-08 22:44:34.432118+00:00,12.3,71.0,2.8055555555555554,74.65,73.75,22.85,90.0
7642,Hyderabad,2025-12-08 22:44:34.437974+00:00,12.1,77.0,2.305555555555556,44.85,43.25,27.95,85.0
7643,Indore,2025-12-08 22:44:34.652700+00:00,11.2,82.0,2.388888888888889,24.85,23.95,20.55,51.0
7644,Jaipur,2025-12-08 22:44:34.638868+00:00,12.0,67.0,2.388888888888889,39.35,38.25,26.85,47.0
7645,Kolkata,2025-12-08 22:44:34.430093+00:00,17.3,72.0,2.694444444444444,191.35,189.95,45.55,66.0
7646,Lucknow,2025-12-08 22:44:34.663995+00:00,13.2,88.0,2.1944444444444446,61.85,60.65,14.25,85.0
7647,Mumbai,2025-12-08 22:44:34.427151+00:00,24.4,47.0,3.3888888888888884,48.15,47.05,34.35,88.0
7648,Patna,2025-12-08 22:44:34.657083+00:00,12.2,100.0,2.388888888888889,145.65,144.25,35.45,53.0
7649,Pune,2025-12-08 22:44:34.620585+00:00,15.8,33.0,2.111111111111111,29.05,27.65,12.15,82.0
7650,Surat,2025-12-08 22:44:34.824219+00:00,19.7,34.0,3.6944444444444446,33.55,33.25,37.75,47.0
7651,Ahmedabad,2025-12-08 23:41:34.797451+00:00,16.2,63.0,3.8055555555555554,24.85,24.35,23.95,46.0
7652,Bengaluru,2025-12-08 23:41:34.475300+00:00,16.1,88.0,2.388888888888889,41.45,41.15,20.15,81.0
7653,Bhopal,2025-12-08 23:41:34.858155+00:00,13.8,38.0,1.8055555555555556,22.05,19.75,13.75,67.0
7654,Chennai,2025-12-08 23:41:34.448180+00:00,24.3,89.0,4.694444444444444,43.55,37.45,4.45,121.0
7655,Dehradun,2025-12-08 23:41:34.892391+00:00,10.1,30.0,2.388888888888889,44.75,43.65,46.05,15.0
7656,Delhi,2025-12-08 23:41:34.588649+00:00,11.3,71.0,2.888888888888889,70.25,69.55,19.65,89.0
7657,Hyderabad,2025-12-08 23:41:34.612542+00:00,12.4,77.0,2.111111111111111,43.95,42.05,24.55,87.0
7658,Indore,2025-12-08 23:41:34.810042+00:00,11.2,82.0,2.5,23.45,22.55,18.65,50.0
7659,Jaipur,2025-12-08 23:41:34.688652+00:00,11.2,71.0,2.1944444444444446,39.95,38.55,21.85,55.0
7660,Kolkata,2025-12-08 23:41:34.450958+00:00,16.0,82.0,2.611111111111111,193.15,191.75,42.45,63.0
7661,Lucknow,2025-12-08 23:41:34.692076+00:00,12.3,88.0,2.611111111111111,60.95,59.85,12.55,84.0
7662,Mumbai,2025-12-08 23:41:34.472497+00:00,24.3,44.0,3.888888888888889,47.45,46.45,35.65,74.0
7663,Patna,2025-12-08 23:41:34.781532+00:00,14.2,94.0,2.305555555555556,140.55,139.15,29.95,56.0
7664,Pune,2025-12-08 23:41:34.658600+00:00,15.4,34.0,2.1944444444444446,27.85,26.55,11.25,81.0
7665,Surat,2025-12-08 23:41:34.891385+00:00,19.4,34.0,4.0,33.05,32.75,37.65,42.0
7666,Ahmedabad,2025-12-09 02:24:27.791910+00:00,15.0,63.0,4.0,16.75,16.25,13.65,56.0
7667,Bengaluru,2025-12-09 02:24:27.583244+00:00,18.2,88.0,2.388888888888889,37.15,36.75,11.75,87.0
7668,Bhopal,2025-12-09 02:24:28.381636+00:00,10.4,100.0,2.0,24.45,21.95,13.35,65.0
7669,Chennai,2025-12-09 02:24:27.586156+00:00,25.3,89.0,6.0,42.05,36.25,3.35,124.0
7670,Dehradun,2025-12-09 02:24:28.117371+00:00,11.6,29.0,2.388888888888889,32.05,31.25,38.25,7.0
7671,Delhi,2025-12-09 02:24:27.922245+00:00,10.2,76.0,2.888888888888889,64.85,64.45,14.35,86.0
7672,Hyderabad,2025-12-09 02:24:27.932743+00:00,16.3,68.0,2.1944444444444446,40.65,38.25,16.15,91.0
7673,Indore,2025-12-09 02:24:28.156016+00:00,13.4,77.0,2.8055555555555554,23.75,22.75,16.45,46.0
7674,Jaipur,2025-12-09 02:24:27.818689+00:00,12.3,58.0,1.8888888888888888,42.75,41.25,13.05,72.0
7675,Kolkata,2025-12-09 02:24:27.578801+00:00,17.3,77.0,2.694444444444444,192.25,190.85,37.05,56.0
7676,Lucknow,2025-12-09 02:24:27.803879+00:00,11.1,94.0,2.388888888888889,61.85,60.65,9.75,83.0
7677,Mumbai,2025-12-09 02:24:27.554033+00:00,24.3,39.0,4.194444444444445,42.05,41.05,35.45,53.0
7678,Patna,2025-12-09 02:24:27.972057+00:00,13.2,94.0,2.5,132.15,131.25,19.35,64.0
