id,city,timestamp,temperature,humidity,wind_speed,pm10,pm2_5,nitrogen_dioxide,ozone,hour,day,month,weekday
4276,Ahmedabad,2025-11-28 23:11:25.541803+05:30,24.0,65.0,1.0,114.95,113.35,42.65,98.0,23,28,11,Friday
4277,Bengaluru,2025-11-28 23:11:25.335432+05:30,19.2,83.0,3.5,49.35,48.65,30.15,91.0,23,28,11,Friday
4278,Bhopal,2025-11-28 23:11:25.699316+05:30,17.3,48.0,2.611111111111111,28.95,27.85,9.95,94.0,23,28,11,Friday
4279,Chennai,2025-11-28 23:11:25.357239+05:30,26.3,84.0,9.0,34.75,29.75,7.05,105.0,23,28,11,Friday
4280,Dehradun,2025-11-28 23:11:25.748804+05:30,11.0,35.0,2.5,33.75,33.65,29.85,102.0,23,28,11,Friday
4281,Delhi,2025-11-28 23:11:25.362521+05:30,15.1,77.0,2.305555555555556,60.65,59.75,46.25,86.0,23,28,11,Friday
4282,Hyderabad,2025-11-28 23:11:25.327111+05:30,20.1,53.0,2.694444444444444,48.65,47.45,20.35,110.0,23,28,11,Friday
4283,Indore,2025-11-28 23:11:25.592906+05:30,19.2,73.0,3.0,49.25,48.45,17.55,83.0,23,28,11,Friday
4284,Jaipur,2025-11-28 23:11:25.568608+05:30,17.4,63.0,1.5,86.75,84.65,35.55,113.0,23,28,11,Friday
4285,Kolkata,2025-11-28 23:11:25.359792+05:30,21.4,73.0,1.1944444444444444,98.45,98.15,50.75,102.0,23,28,11,Friday
4286,Lucknow,2025-11-28 23:11:25.581037+05:30,16.1,82.0,2.1944444444444446,61.65,61.15,29.65,92.0,23,28,11,Friday
4287,Mumbai,2025-11-28 23:11:25.366288+05:30,28.2,62.0,3.1111111111111107,100.75,99.15,27.95,272.0,23,28,11,Friday
4288,Patna,2025-11-28 23:11:25.582091+05:30,19.3,78.0,2.5,62.05,61.35,29.75,90.0,23,28,11,Friday
4289,Pune,2025-11-28 23:11:25.512793+05:30,20.1,54.0,1.3888888888888888,56.25,55.45,12.35,111.0,23,28,11,Friday
4290,Surat,2025-11-28 23:11:25.740880+05:30,24.9,54.0,3.1111111111111107,134.95,134.05,68.45,82.0,23,28,11,Friday
4291,Ahmedabad,2025-11-29 00:19:14.561992+05:30,23.0,69.0,1.0,127.05,125.65,70.75,39.0,0,29,11,Saturday
4292,Bengaluru,2025-11-29 00:19:14.199111+05:30,18.3,88.0,3.3888888888888884,53.25,52.65,35.75,71.0,0,29,11,Saturday
4293,Bhopal,2025-11-29 00:19:14.824766+05:30,16.7,46.0,2.5,30.55,29.35,11.75,81.0,0,29,11,Saturday
4294,Chennai,2025-11-29 00:19:14.192160+05:30,26.3,84.0,8.805555555555555,30.75,25.95,7.25,96.0,0,29,11,Saturday
4295,Dehradun,2025-11-29 00:19:14.741096+05:30,10.6,35.0,2.388888888888889,42.55,42.25,43.65,64.0,0,29,11,Saturday
4296,Delhi,2025-11-29 00:19:14.194515+05:30,15.3,77.0,2.305555555555556,64.65,63.75,43.05,71.0,0,29,11,Saturday
4297,Hyderabad,2025-11-29 00:19:14.197577+05:30,19.4,64.0,2.305555555555556,51.75,50.45,28.55,84.0,0,29,11,Saturday
4298,Indore,2025-11-29 00:19:14.544479+05:30,19.2,73.0,2.888888888888889,50.45,49.75,21.15,65.0,0,29,11,Saturday
4299,Jaipur,2025-11-29 00:19:14.473045+05:30,17.2,63.0,2.111111111111111,99.85,97.95,50.25,66.0,0,29,11,Saturday
4300,Kolkata,2025-11-29 00:19:14.169129+05:30,21.2,69.0,1.3055555555555556,134.95,133.05,60.15,59.0,0,29,11,Saturday
4301,Lucknow,2025-11-29 00:19:14.486215+05:30,16.1,82.0,2.694444444444444,75.85,75.55,38.35,61.0,0,29,11,Saturday
4302,Mumbai,2025-11-29 00:19:14.285977+05:30,27.3,66.0,2.5,97.05,94.65,20.55,214.0,0,29,11,Saturday
4303,Patna,2025-11-29 00:19:14.491055+05:30,19.2,78.0,2.694444444444444,72.55,71.65,30.55,73.0,0,29,11,Saturday
4304,Pune,2025-11-29 00:19:14.426717+05:30,19.2,58.0,1.5,56.75,56.15,12.95,92.0,0,29,11,Saturday
4305,Surat,2025-11-29 00:19:14.728678+05:30,24.2,56.0,3.0,119.35,118.65,54.35,71.0,0,29,11,Saturday
4306,Ahmedabad,2025-11-29 01:08:59.261094+05:30,23.4,69.0,1.0,127.05,125.65,70.75,39.0,1,29,11,Saturday
4307,Bengaluru,2025-11-29 01:08:59.072447+05:30,18.2,88.0,3.3888888888888884,53.25,52.65,35.75,71.0,1,29,11,Saturday
4308,Bhopal,2025-11-29 01:08:59.414094+05:30,16.1,48.0,2.5,30.55,29.35,11.75,81.0,1,29,11,Saturday
4309,Chennai,2025-11-29 01:08:59.052725+05:30,25.2,89.0,8.805555555555555,30.75,25.95,7.25,96.0,1,29,11,Saturday
4310,Dehradun,2025-11-29 01:08:59.473206+05:30,10.6,35.0,2.388888888888889,42.55,42.25,43.65,64.0,1,29,11,Saturday
4311,Delhi,2025-11-29 01:08:59.024331+05:30,14.4,82.0,2.305555555555556,64.65,63.75,43.05,71.0,1,29,11,Saturday
4312,Hyderabad,2025-11-29 01:08:59.056181+05:30,17.2,68.0,2.305555555555556,51.75,50.45,28.55,84.0,1,29,11,Saturday
4313,Indore,2025-11-29 01:08:59.316520+05:30,18.2,73.0,2.888888888888889,50.45,49.75,21.15,65.0,1,29,11,Saturday
4314,Jaipur,2025-11-29 01:08:59.274333+05:30,16.4,68.0,2.111111111111111,99.85,97.95,50.25,66.0,1,29,11,Saturday
4315,Kolkata,2025-11-29 01:08:59.068941+05:30,21.1,73.0,1.3055555555555556,134.95,133.05,60.15,59.0,1,29,11,Saturday
4316,Lucknow,2025-11-29 01:08:59.281276+05:30,15.0,88.0,2.694444444444444,75.85,75.55,38.35,61.0,1,29,11,Saturday
4317,Mumbai,2025-11-29 01:08:59.128354+05:30,26.4,70.0,1.3055555555555556,88.15,86.05,17.35,182.0,1,29,11,Saturday
4318,Patna,2025-11-29 01:08:59.288617+05:30,19.3,73.0,2.694444444444444,72.55,71.65,30.55,73.0,1,29,11,Saturday
4319,Pune,2025-11-29 01:08:59.222768+05:30,19.2,58.0,1.5,56.75,56.15,12.95,92.0,1,29,11,Saturday
4320,Surat,2025-11-29 01:08:59.464175+05:30,24.2,56.0,3.0,119.35,118.65,54.35,71.0,1,29,11,Saturday
4321,Ahmedabad,2025-11-29 02:12:10.172952+05:30,22.3,73.0,1.8888888888888888,123.75,122.35,65.15,37.0,2,29,11,Saturday
4322,Bengaluru,2025-11-29 02:12:09.886332+05:30,18.1,88.0,3.3888888888888884,53.45,52.85,33.15,70.0,2,29,11,Saturday
4323,Bhopal,2025-11-29 02:12:10.429419+05:30,16.3,45.0,2.1944444444444446,31.55,30.25,11.85,78.0,2,29,11,Saturday
4324,Chennai,2025-11-29 02:12:09.891991+05:30,25.1,89.0,8.694444444444445,28.95,24.15,7.15,93.0,2,29,11,Saturday
4325,Dehradun,2025-11-29 02:12:10.447210+05:30,10.3,35.0,2.388888888888889,42.45,42.25,46.95,47.0,2,29,11,Saturday
4326,Delhi,2025-11-29 02:12:10.029295+05:30,14.2,82.0,2.0,66.25,65.35,39.85,69.0,2,29,11,Saturday
4327,Hyderabad,2025-11-29 02:12:09.888937+05:30,17.0,68.0,2.111111111111111,53.25,51.85,28.95,81.0,2,29,11,Saturday
4328,Indore,2025-11-29 02:12:10.280263+05:30,18.0,53.0,2.888888888888889,49.75,49.15,20.25,62.0,2,29,11,Saturday
4329,Jaipur,2025-11-29 02:12:10.185615+05:30,16.1,68.0,2.111111111111111,98.45,96.75,48.95,57.0,2,29,11,Saturday
4330,Kolkata,2025-11-29 02:12:09.978036+05:30,20.1,78.0,1.611111111111111,141.45,138.65,58.05,49.0,2,29,11,Saturday
4331,Lucknow,2025-11-29 02:12:10.182177+05:30,15.3,82.0,2.611111111111111,79.55,79.05,38.35,54.0,2,29,11,Saturday
4332,Mumbai,2025-11-29 02:12:09.897339+05:30,26.4,65.0,2.305555555555556,92.85,90.75,18.95,191.0,2,29,11,Saturday
4333,Patna,2025-11-29 02:12:10.319412+05:30,18.0,77.0,2.611111111111111,76.25,75.55,29.45,69.0,2,29,11,Saturday
4334,Pune,2025-11-29 02:12:10.161732+05:30,18.7,61.0,1.5,56.35,55.75,12.35,89.0,2,29,11,Saturday
4335,Surat,2025-11-29 02:12:10.440530+05:30,23.9,55.0,2.694444444444444,112.15,111.25,49.45,67.0,2,29,11,Saturday
4336,Ahmedabad,2025-11-29 03:09:51.414985+05:30,21.1,78.0,2.611111111111111,116.55,115.15,51.05,47.0,3,29,11,Saturday
4337,Bengaluru,2025-11-29 03:09:51.213834+05:30,17.2,94.0,3.0,52.75,52.05,27.75,73.0,3,29,11,Saturday
4338,Bhopal,2025-11-29 03:09:51.598921+05:30,13.1,62.0,2.611111111111111,32.85,31.45,11.65,77.0,3,29,11,Saturday
4339,Chennai,2025-11-29 03:09:51.228589+05:30,25.1,89.0,8.694444444444445,28.75,23.65,6.85,90.0,3,29,11,Saturday
4340,Dehradun,2025-11-29 03:09:51.626387+05:30,10.2,34.0,2.5,39.85,39.75,48.45,32.0,3,29,11,Saturday
4341,Delhi,2025-11-29 03:09:51.231433+05:30,14.2,82.0,1.611111111111111,67.95,66.95,35.25,69.0,3,29,11,Saturday
4342,Hyderabad,2025-11-29 03:09:51.183507+05:30,16.3,72.0,2.1944444444444446,54.95,53.55,27.65,82.0,3,29,11,Saturday
4343,Indore,2025-11-29 03:09:51.455242+05:30,16.3,77.0,2.694444444444444,48.65,48.15,18.05,61.0,3,29,11,Saturday
4344,Jaipur,2025-11-29 03:09:51.432090+05:30,15.4,72.0,1.3888888888888888,96.55,94.95,43.75,54.0,3,29,11,Saturday
4345,Kolkata,2025-11-29 03:09:51.211076+05:30,20.3,78.0,1.805555555555556,142.85,139.65,52.55,45.0,3,29,11,Saturday
4346,Lucknow,2025-11-29 03:09:51.449763+05:30,14.1,94.0,2.611111111111111,80.45,80.05,36.05,53.0,3,29,11,Saturday
4347,Mumbai,2025-11-29 03:09:51.233450+05:30,26.1,61.0,2.611111111111111,90.05,87.95,18.15,170.0,3,29,11,Saturday
4348,Patna,2025-11-29 03:09:51.482705+05:30,17.2,77.0,2.805555555555556,79.05,78.35,27.25,68.0,3,29,11,Saturday
4349,Pune,2025-11-29 03:09:51.384996+05:30,18.4,61.0,1.5,56.35,55.65,11.15,89.0,3,29,11,Saturday
4350,Surat,2025-11-29 03:09:51.618810+05:30,23.5,54.0,2.694444444444444,106.75,105.85,44.85,63.0,3,29,11,Saturday
4351,Ahmedabad,2025-11-29 04:12:10.930769+05:30,21.2,73.0,2.805555555555556,107.95,106.75,38.05,55.0,4,29,11,Saturday
4352,Bengaluru,2025-11-29 04:12:10.600154+05:30,17.1,94.0,3.194444444444444,50.55,49.75,22.45,77.0,4,29,11,Saturday
4353,Bhopal,2025-11-29 04:12:11.118773+05:30,15.8,45.0,2.388888888888889,33.65,32.25,11.25,76.0,4,29,11,Saturday
4354,Chennai,2025-11-29 04:12:10.636781+05:30,25.2,94.0,9.0,26.95,21.95,6.45,88.0,4,29,11,Saturday
4355,Dehradun,2025-11-29 04:12:11.184143+05:30,10.0,34.0,2.305555555555556,35.35,35.15,48.15,20.0,4,29,11,Saturday
4356,Delhi,2025-11-29 04:12:10.623788+05:30,13.3,88.0,1.6944444444444442,68.35,67.45,30.75,71.0,4,29,11,Saturday
4357,Hyderabad,2025-11-29 04:12:10.629397+05:30,16.4,72.0,2.388888888888889,56.05,54.55,25.55,85.0,4,29,11,Saturday
4358,Indore,2025-11-29 04:12:10.935351+05:30,16.4,77.0,2.694444444444444,46.75,46.15,16.15,61.0,4,29,11,Saturday
4359,Jaipur,2025-11-29 04:12:11.011208+05:30,16.4,68.0,1.0,94.95,93.25,38.75,52.0,4,29,11,Saturday
4360,Kolkata,2025-11-29 04:12:10.634233+05:30,19.2,78.0,1.8888888888888888,139.65,136.85,47.85,42.0,4,29,11,Saturday
4361,Lucknow,2025-11-29 04:12:10.926865+05:30,14.2,94.0,2.611111111111111,77.65,77.45,33.15,52.0,4,29,11,Saturday
4362,Mumbai,2025-11-29 04:12:10.630356+05:30,26.2,61.0,1.611111111111111,88.85,87.25,14.75,128.0,4,29,11,Saturday
4363,Patna,2025-11-29 04:12:10.939999+05:30,17.2,77.0,2.694444444444444,80.75,79.75,24.85,68.0,4,29,11,Saturday
4364,Pune,2025-11-29 04:12:10.860993+05:30,18.1,62.0,1.3055555555555556,55.95,55.25,10.15,89.0,4,29,11,Saturday
4365,Surat,2025-11-29 04:12:11.202147+05:30,23.2,55.0,2.805555555555556,101.65,100.75,41.25,60.0,4,29,11,Saturday
4366,Ahmedabad,2025-11-29 05:10:43.998400+05:30,21.3,73.0,2.805555555555556,98.65,97.75,29.05,58.0,5,29,11,Saturday
4367,Bengaluru,2025-11-29 05:10:43.811134+05:30,17.2,88.0,3.3888888888888884,47.65,46.85,17.45,83.0,5,29,11,Saturday
4368,Bhopal,2025-11-29 05:10:44.162360+05:30,15.6,45.0,2.388888888888889,34.25,32.85,10.85,75.0,5,29,11,Saturday
4369,Chennai,2025-11-29 05:10:43.837380+05:30,26.2,89.0,9.194444444444445,26.15,21.35,5.85,87.0,5,29,11,Saturday
4370,Dehradun,2025-11-29 05:10:44.216945+05:30,11.0,25.0,2.5,30.25,30.15,45.45,13.0,5,29,11,Saturday
4371,Delhi,2025-11-29 05:10:43.834234+05:30,12.3,88.0,1.805555555555556,68.15,67.25,26.25,73.0,5,29,11,Saturday
4372,Hyderabad,2025-11-29 05:10:43.841102+05:30,16.3,68.0,2.111111111111111,56.35,54.85,22.55,90.0,5,29,11,Saturday
4373,Indore,2025-11-29 05:10:44.066445+05:30,16.1,72.0,2.694444444444444,45.05,44.35,14.95,60.0,5,29,11,Saturday
4374,Jaipur,2025-11-29 05:10:44.042429+05:30,15.3,72.0,1.0,92.55,90.95,35.45,47.0,5,29,11,Saturday
4375,Kolkata,2025-11-29 05:10:43.802052+05:30,18.2,83.0,2.0,136.85,134.45,45.25,39.0,5,29,11,Saturday
4376,Lucknow,2025-11-29 05:10:44.040144+05:30,13.1,100.0,1.8888888888888888,73.25,73.05,29.45,53.0,5,29,11,Saturday
4377,Mumbai,2025-11-29 05:10:43.870597+05:30,25.4,65.0,2.388888888888889,92.35,90.75,19.65,125.0,5,29,11,Saturday
4378,Patna,2025-11-29 05:10:44.058281+05:30,15.1,88.0,2.805555555555556,81.85,81.15,22.45,67.0,5,29,11,Saturday
4379,Pune,2025-11-29 05:10:43.987399+05:30,17.2,63.0,1.805555555555556,54.45,53.75,9.35,86.0,5,29,11,Saturday
4380,Surat,2025-11-29 05:10:44.174663+05:30,22.8,50.0,4.111111111111112,82.15,81.65,17.85,87.0,5,29,11,Saturday
4381,Ahmedabad,2025-11-29 07:48:03.527486+05:30,20.1,83.0,2.805555555555556,79.75,79.05,15.35,60.0,7,29,11,Saturday
4382,Bengaluru,2025-11-29 07:48:03.187338+05:30,17.0,88.0,3.6944444444444446,42.85,41.85,8.95,96.0,7,29,11,Saturday
4383,Bhopal,2025-11-29 07:48:03.593385+05:30,13.0,67.0,2.5,36.25,34.65,10.05,75.0,7,29,11,Saturday
4384,Chennai,2025-11-29 07:48:03.171311+05:30,24.4,94.0,6.888888888888889,23.65,19.35,4.45,87.0,7,29,11,Saturday
4385,Dehradun,2025-11-29 07:48:03.615227+05:30,13.0,27.0,2.388888888888889,22.55,22.55,36.65,8.0,7,29,11,Saturday
4386,Delhi,2025-11-29 07:48:03.184677+05:30,12.2,88.0,2.0,68.85,68.15,18.25,78.0,7,29,11,Saturday
4387,Hyderabad,2025-11-29 07:48:03.141948+05:30,16.2,72.0,2.0,56.75,55.05,16.05,101.0,7,29,11,Saturday
4388,Indore,2025-11-29 07:48:03.421545+05:30,14.4,82.0,2.611111111111111,43.65,42.85,13.35,59.0,7,29,11,Saturday
4389,Jaipur,2025-11-29 07:48:03.410167+05:30,15.3,72.0,1.8888888888888888,83.75,82.35,28.75,41.0,7,29,11,Saturday
4390,Kolkata,2025-11-29 07:48:03.191802+05:30,19.2,78.0,2.388888888888889,134.45,132.65,42.55,35.0,7,29,11,Saturday
4391,Lucknow,2025-11-29 07:48:03.419991+05:30,13.1,94.0,2.0,67.25,66.95,21.55,56.0,7,29,11,Saturday
4392,Mumbai,2025-11-29 07:48:03.181673+05:30,25.1,61.0,4.0,89.35,88.35,23.85,82.0,7,29,11,Saturday
4393,Patna,2025-11-29 07:48:03.412968+05:30,16.2,82.0,2.611111111111111,83.75,83.05,17.85,66.0,7,29,11,Saturday
4394,Pune,2025-11-29 07:48:03.391115+05:30,17.7,59.0,1.8888888888888888,50.55,49.75,8.35,80.0,7,29,11,Saturday
4395,Surat,2025-11-29 07:48:03.616900+05:30,22.2,50.0,3.8055555555555554,86.95,86.25,36.05,52.0,7,29,11,Saturday
4396,Ahmedabad,2025-11-29 09:03:25.389506+05:30,21.4,64.0,2.888888888888889,59.75,59.25,10.55,58.0,9,29,11,Saturday
4397,Bengaluru,2025-11-29 09:03:25.090405+05:30,19.1,78.0,5.388888888888888,39.65,38.35,7.45,98.0,9,29,11,Saturday
4398,Bhopal,2025-11-29 09:03:25.438378+05:30,16.1,59.0,3.305555555555556,37.85,36.35,10.05,72.0,9,29,11,Saturday
4399,Chennai,2025-11-29 09:03:25.048419+05:30,24.2,94.0,8.194444444444445,20.05,16.35,3.75,86.0,9,29,11,Saturday
4400,Dehradun,2025-11-29 09:03:25.514427+05:30,19.5,22.0,1.0,18.05,17.95,29.15,3.0,9,29,11,Saturday
4401,Delhi,2025-11-29 09:03:25.188033+05:30,14.3,77.0,2.888888888888889,69.75,69.05,14.65,77.0,9,29,11,Saturday
4402,Hyderabad,2025-11-29 09:03:25.087477+05:30,19.3,60.0,2.805555555555556,56.35,54.95,13.45,105.0,9,29,11,Saturday
4403,Indore,2025-11-29 09:03:25.379361+05:30,18.4,68.0,3.5,43.65,42.65,13.45,58.0,9,29,11,Saturday
4404,Jaipur,2025-11-29 09:03:25.301989+05:30,18.3,60.0,1.6944444444444442,71.35,70.25,18.85,56.0,9,29,11,Saturday
4405,Kolkata,2025-11-29 09:03:25.081721+05:30,22.4,65.0,3.0,134.05,133.05,45.25,25.0,9,29,11,Saturday
4406,Lucknow,2025-11-29 09:03:25.305539+05:30,17.2,72.0,2.388888888888889,80.45,80.05,36.05,53.0,9,29,11,Saturday
4407,Mumbai,2025-11-29 09:03:25.067299+05:30,26.2,48.0,4.0,80.05,79.35,26.55,58.0,9,29,11,Saturday
4408,Patna,2025-11-29 09:03:25.311077+05:30,19.2,68.0,3.1111111111111107,83.05,82.35,16.05,59.0,9,29,11,Saturday
4409,Pune,2025-11-29 09:03:25.243887+05:30,21.5,46.0,3.0,46.25,45.45,7.95,73.0,9,29,11,Saturday
4410,Surat,2025-11-29 09:03:25.507773+05:30,26.7,40.0,5.305555555555556,79.05,78.65,36.45,48.0,9,29,11,Saturday
4411,Ahmedabad,2025-11-29 10:16:02.772328+05:30,24.1,61.0,3.0,52.55,52.15,10.25,57.0,10,29,11,Saturday
4412,Bengaluru,2025-11-29 10:16:02.499490+05:30,20.1,73.0,5.5,38.25,36.85,8.75,97.0,10,29,11,Saturday
4413,Bhopal,2025-11-29 10:16:02.887584+05:30,21.8,33.0,3.5,38.65,37.15,10.05,72.0,10,29,11,Saturday
4414,Chennai,2025-11-29 10:16:02.536060+05:30,25.3,94.0,8.61111111111111,19.45,15.85,3.95,85.0,10,29,11,Saturday
4415,Dehradun,2025-11-29 10:16:02.971284+05:30,21.5,20.0,1.0,17.25,17.15,26.45,4.0,10,29,11,Saturday
4416,Delhi,2025-11-29 10:16:02.530695+05:30,17.4,63.0,2.388888888888889,70.95,70.25,16.05,75.0,10,29,11,Saturday
4417,Hyderabad,2025-11-29 10:16:02.550278+05:30,21.3,53.0,3.1111111111111107,57.05,55.75,14.15,104.0,10,29,11,Saturday
4418,Indore,2025-11-29 10:16:02.769821+05:30,22.1,46.0,3.611111111111111,44.15,42.95,13.85,59.0,10,29,11,Saturday
4419,Jaipur,2025-11-29 10:16:02.757756+05:30,20.1,49.0,1.805555555555556,66.05,64.85,15.35,65.0,10,29,11,Saturday
4420,Kolkata,2025-11-29 10:16:02.534234+05:30,25.2,57.0,3.305555555555556,136.85,135.85,45.35,31.0,10,29,11,Saturday
4421,Lucknow,2025-11-29 10:16:02.768521+05:30,21.0,56.0,2.5,66.95,66.75,18.45,49.0,10,29,11,Saturday
4422,Mumbai,2025-11-29 10:16:02.527779+05:30,28.1,42.0,3.611111111111111,73.25,72.75,27.35,53.0,10,29,11,Saturday
4423,Patna,2025-11-29 10:16:02.765657+05:30,21.2,64.0,3.1111111111111107,82.85,82.35,15.65,59.0,10,29,11,Saturday
4424,Pune,2025-11-29 10:16:02.701131+05:30,23.0,43.0,3.5,44.55,43.85,8.65,71.0,10,29,11,Saturday
4425,Surat,2025-11-29 10:16:02.983503+05:30,28.5,36.0,5.305555555555556,76.05,75.55,36.95,46.0,10,29,11,Saturday
4426,Ahmedabad,2025-11-29 11:13:15.743773+05:30,26.1,51.0,3.0,48.35,48.15,11.55,55.0,11,29,11,Saturday
4427,Bengaluru,2025-11-29 11:13:15.530695+05:30,20.2,78.0,5.194444444444444,38.45,36.95,12.75,92.0,11,29,11,Saturday
4428,Bhopal,2025-11-29 11:13:15.954293+05:30,20.3,40.0,3.6944444444444446,39.95,38.45,10.15,71.0,11,29,11,Saturday
4429,Chennai,2025-11-29 11:13:15.556979+05:30,25.4,94.0,8.61111111111111,19.45,15.85,5.25,83.0,11,29,11,Saturday
4430,Dehradun,2025-11-29 11:13:15.959436+05:30,22.4,19.0,1.8888888888888888,19.35,19.25,26.25,5.0,11,29,11,Saturday
4431,Delhi,2025-11-29 11:13:15.527717+05:30,20.1,49.0,2.5,74.15,73.45,22.85,66.0,11,29,11,Saturday
4432,Hyderabad,2025-11-29 11:13:15.549377+05:30,23.0,47.0,3.3888888888888884,62.55,61.15,18.65,98.0,11,29,11,Saturday
4433,Indore,2025-11-29 11:13:15.828322+05:30,24.2,44.0,3.888888888888889,46.15,44.85,15.05,60.0,11,29,11,Saturday
4434,Jaipur,2025-11-29 11:13:15.783376+05:30,22.2,46.0,1.805555555555556,62.05,60.95,15.25,69.0,11,29,11,Saturday
4435,Kolkata,2025-11-29 11:13:15.551338+05:30,26.2,58.0,3.5,147.05,145.65,42.85,55.0,11,29,11,Saturday
4436,Lucknow,2025-11-29 11:13:15.771997+05:30,23.4,47.0,2.694444444444444,71.85,71.65,19.05,48.0,11,29,11,Saturday
4437,Mumbai,2025-11-29 11:13:15.553836+05:30,29.3,35.0,3.0,73.45,73.05,32.45,40.0,11,29,11,Saturday
4438,Patna,2025-11-29 11:13:15.785972+05:30,23.2,57.0,3.0,85.35,84.95,16.05,62.0,11,29,11,Saturday
4439,Pune,2025-11-29 11:13:15.740123+05:30,24.4,39.0,3.611111111111111,44.85,44.15,11.45,67.0,11,29,11,Saturday
4440,Surat,2025-11-29 11:13:15.939367+05:30,29.9,33.0,5.111111111111111,73.95,73.45,37.45,43.0,11,29,11,Saturday
4441,Ahmedabad,2025-11-29 12:20:59.834948+05:30,27.4,48.0,2.805555555555556,47.95,47.65,13.85,52.0,12,29,11,Saturday
4442,Bengaluru,2025-11-29 12:20:59.633333+05:30,21.2,73.0,4.694444444444444,39.75,38.15,18.05,87.0,12,29,11,Saturday
4443,Bhopal,2025-11-29 12:20:59.995753+05:30,23.2,29.0,3.611111111111111,41.45,40.05,10.25,71.0,12,29,11,Saturday
4444,Chennai,2025-11-29 12:20:59.615140+05:30,26.4,94.0,9.0,19.45,15.95,7.05,81.0,12,29,11,Saturday
4445,Dehradun,2025-11-29 12:21:00.028251+05:30,22.9,20.0,2.611111111111111,25.05,24.95,27.05,9.0,12,29,11,Saturday
4446,Delhi,2025-11-29 12:20:59.637447+05:30,23.2,41.0,2.611111111111111,80.05,79.35,32.25,55.0,12,29,11,Saturday
4447,Hyderabad,2025-11-29 12:20:59.640263+05:30,24.0,44.0,3.3888888888888884,68.15,66.95,24.85,90.0,12,29,11,Saturday
4448,Indore,2025-11-29 12:20:59.870754+05:30,25.1,41.0,3.888888888888889,49.65,48.25,16.45,63.0,12,29,11,Saturday
4449,Jaipur,2025-11-29 12:20:59.846712+05:30,24.1,41.0,2.388888888888889,60.45,59.25,16.85,71.0,12,29,11,Saturday
4450,Kolkata,2025-11-29 12:20:59.643906+05:30,27.2,45.0,3.3888888888888884,139.65,138.65,38.55,89.0,12,29,11,Saturday
4451,Lucknow,2025-11-29 12:20:59.861723+05:30,25.3,36.0,3.194444444444444,79.05,78.85,20.15,49.0,12,29,11,Saturday
4452,Mumbai,2025-11-29 12:20:59.612549+05:30,31.3,27.0,2.5,59.85,59.25,28.15,59.0,12,29,11,Saturday
4453,Patna,2025-11-29 12:20:59.864576+05:30,26.1,45.0,2.805555555555556,85.65,85.15,16.65,69.0,12,29,11,Saturday
4454,Pune,2025-11-29 12:20:59.820155+05:30,25.7,35.0,3.611111111111111,47.85,47.05,14.95,64.0,12,29,11,Saturday
4455,Surat,2025-11-29 12:21:00.014362+05:30,30.6,31.0,4.694444444444444,73.45,73.05,37.85,41.0,12,29,11,Saturday
4456,Ahmedabad,2025-11-29 13:10:03.839474+05:30,28.3,45.0,2.5,48.35,48.15,14.65,57.0,13,29,11,Saturday
4457,Bengaluru,2025-11-29 13:10:03.669246+05:30,21.3,73.0,4.5,38.85,36.85,20.45,86.0,13,29,11,Saturday
4458,Bhopal,2025-11-29 13:10:04.026133+05:30,24.1,25.0,3.8055555555555554,38.65,37.55,9.55,78.0,13,29,11,Saturday
4459,Chennai,2025-11-29 13:10:03.675653+05:30,26.1,94.0,9.0,20.85,17.05,7.85,80.0,13,29,11,Saturday
4460,Dehradun,2025-11-29 13:10:04.148075+05:30,22.9,21.0,2.888888888888889,30.65,30.55,25.55,21.0,13,29,11,Saturday
4461,Delhi,2025-11-29 13:10:03.645927+05:30,24.3,36.0,2.5,83.95,83.55,37.15,57.0,13,29,11,Saturday
4462,Hyderabad,2025-11-29 13:10:03.673549+05:30,24.2,41.0,3.305555555555556,52.45,51.85,27.05,92.0,13,29,11,Saturday
4463,Indore,2025-11-29 13:10:03.890247+05:30,25.1,41.0,3.611111111111111,45.45,44.25,16.15,72.0,13,29,11,Saturday
4464,Jaipur,2025-11-29 13:10:03.884934+05:30,24.2,41.0,1.805555555555556,57.45,56.25,16.95,81.0,13,29,11,Saturday
4465,Kolkata,2025-11-29 13:10:03.678304+05:30,26.1,48.0,3.1111111111111107,123.35,122.85,32.65,122.0,13,29,11,Saturday
4466,Lucknow,2025-11-29 13:10:03.892600+05:30,26.2,34.0,3.5,78.65,78.35,19.65,62.0,13,29,11,Saturday
4467,Mumbai,2025-11-29 13:10:03.647800+05:30,31.3,27.0,1.0,56.05,55.45,27.35,72.0,13,29,11,Saturday
4468,Patna,2025-11-29 13:10:03.888585+05:30,26.2,48.0,2.611111111111111,82.85,82.35,16.05,83.0,13,29,11,Saturday
4469,Pune,2025-11-29 13:10:03.843751+05:30,26.8,31.0,3.8055555555555554,43.65,43.15,16.25,69.0,13,29,11,Saturday
4470,Surat,2025-11-29 13:10:04.030750+05:30,31.1,30.0,4.5,70.65,70.25,37.65,45.0,13,29,11,Saturday
4471,Ahmedabad,2025-11-29 14:17:55.974744+05:30,29.1,45.0,2.611111111111111,48.95,48.45,12.35,74.0,14,29,11,Saturday
4472,Bengaluru,2025-11-29 14:17:55.730096+05:30,20.2,78.0,4.694444444444444,35.35,33.05,16.95,96.0,14,29,11,Saturday
